"Survey","Method","Reef_1","Reef_2","Site","Survey_Day","Dive_No","Transect","OpCode","Family","Genus","Species","Number","Length_mm","Comment","Reader","T_ID","Date","Site_lat","Site_long","Depth_m","Temperature","Situation","Habitat","Aspect_descriptive","Aspect_scale","Benthic_Complexity","Zero_obs","Binomial","Biomass.Constant.A","Biomass.Constant.B","Biomass.Constant.C","Trophic.Level","Trophic.Group","Functional.Group","Weight_G.sp","Biomass_G","Length_cm"
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","iomelas",8,57.992,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",2.81031597731539,22.4825278185231,5.7992
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","iomelas",8,59.43,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",3.03159031322782,24.2527225058225,5.943
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",12,66,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",5.01612238376614,60.1934686051937,6.6
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",16,68.548,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",5.61766934249381,89.8827094799009,6.8548
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","retrofasciata",4,73,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis retrofasciata",0.00527,2.773,1,2.65,"planktivore","planktivore",1.30558426209925,5.22233704839702,7.3
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",8,78,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",8.26598511099468,66.1278808879575,7.8
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","alpha",3,78.95,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",8.57066733022755,25.7120019906826,7.895
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","alpha",12,85.54,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",10.8922550457907,130.707060549488,8.554
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","weberi",2,87.54,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis weberi",0.01778,2.99,1,3.4,"planktivore","planktivore",11.6715710478941,23.3431420957883,8.754
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",6,87.65,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",11.715477619505,70.2928657170298,8.765
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Acanthochromis","polyacanthus",7,89,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Acanthochromis polyacanthus",0.0429,3.045,0.667,2.69,"omnivore","planktivore",33.3695125297969,233.586587708578,8.9
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Serranidae","Pseudanthias","tuka",1,92.526,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Pseudanthias tuka",0.00933,2.97,1,3.57,"planktivore","planktivore",6.91329505624245,6.91329505624245,9.2526
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Chaetodontidae","Chaetodon","plebeius",1,97.139,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chaetodon plebeius",0.071506,2.564913,1,3.34,"invertivore-sessile","corallivore",24.3736874587447,24.3736874587447,9.7139
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Acanthochromis","polyacanthus",5,110.652,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Acanthochromis polyacanthus",0.0429,3.045,0.667,2.69,"omnivore","planktivore",64.7609578315138,323.804789157569,11.0652
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","thompsoni",6,122.966,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",30.7889567341682,184.733740405009,12.2966
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","thompsoni",4,161.512,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",69.5776927387197,278.310770954879,16.1512
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","thompsoni",8,173.597,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",86.3314252600263,690.651402080211,17.3597
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Labridae","Oxycheilinus","digramma",1,176.961,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Oxycheilinus digramma",0.0389,2.847,0.848,3.7,"piscivore","pisci-invertivore",138.885538007228,138.885538007228,17.6961
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Labridae","Cheilinus","fasciatus",1,196.391,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Cheilinus fasciatus",0.01995,3,1,3.37,"invertivore-mobile","macro-invertivore",151.115024039999,151.115024039999,19.6391
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","thompsoni",6,268.999,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",319.810100465652,1918.86060279391,26.8999
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",8,67.89,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",5.45796975306391,43.6637580245113,6.789
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","thompsoni",5,167.54,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",77.6340126680633,388.170063340317,16.754
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","iomelas",5,57.54,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",2.74309113216794,13.7154556608397,5.754
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","iomelas",8,NA,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Pomacentridae","Chromis","xanthochira",9,125.43,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Chromis xanthochira",0.01778,2.99,1,2.72,"planktivore","planktivore",34.2099161114115,307.889245002704,12.543
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Zanclidae","Zanclus","cornutus",1,198.65,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Zanclus cornutus",0.0147,3.36991,1,2.49,"invertivore-mobile","micro-invertivore",348.144056746317,348.144056746317,19.865
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Labridae","Gomphosus","varius",1,176.54,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Gomphosus varius",0.01838,2.70269,1,3.68,"invertivore-mobile","micro-invertivore",43.0701064482414,43.0701064482414,17.654
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T11","Bougainville_D1_Feb2021","Chaetodontidae","Forcipiger","flavissimus",1,165.76,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T11","22/02/2021",-15.487239,147.090348,47.4,28,"outer","outer_reef","wall",4,5,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",105.408619755455,105.408619755455,16.576
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",12,38,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",0.962686120691969,11.5522334483036,3.8
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","retrofasciata",4,44.57,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis retrofasciata",0.00527,2.773,1,2.65,"planktivore","planktivore",0.332357772437625,1.3294310897505,4.457
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","iomelas",7,54.23,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",2.28362512269157,15.985375858841,5.423
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","iomelas",22,54.543,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",2.32465545367071,51.1424199807556,5.4543
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","iomelas",8,62.093,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",3.47196368288419,27.7757094630735,6.2093
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",25,65.32,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",4.86317416298038,121.579354074509,6.532
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","alpha",8,76.32,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",7.74498280868489,61.9598624694791,7.632
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","alpha",4,79.57,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",8.77348902678693,35.0939561071477,7.957
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",3,82.626,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",9.81998389123073,29.4599516736922,8.2626
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Chaetodontidae","Chaetodon","mertensii",1,90.007,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chaetodon mertensii",0.004261,3.800466,1,2.95,"invertivore-mobile","micro-invertivore",18.0387365539842,18.0387365539842,9.0007
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","alpha",6,91.866,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",13.4823199496914,80.8939196981483,9.1866
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","alpha",2,94.785,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis alpha",0.01778,2.99,1,3,"planktivore","planktivore",14.8041406907663,29.6082813815325,9.4785
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Chaetodontidae","Chaetodon","plebeius",1,94.899,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chaetodon plebeius",0.071506,2.564913,1,3.34,"invertivore-sessile","corallivore",22.9579739788836,22.9579739788836,9.4899
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","amboinensis",12,96.54,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis amboinensis",0.01778,2.99,1,2.74,"omnivore","planktivore",15.6389131254722,187.666957505666,9.654
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","xanthochira",4,97.654,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis xanthochira",0.01778,2.99,1,2.72,"planktivore","planktivore",16.1847116958969,64.7388467835877,9.7654
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Acanthochromis","polyacanthus",12,104.45,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Acanthochromis polyacanthus",0.0429,3.045,0.667,2.69,"omnivore","planktivore",54.3292244007448,651.950692808938,10.445
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Labridae","Labroides","bicolor",1,113,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Labroides bicolor",0.00447,3.14,1,4.02,"invertivore-mobile","micro-invertivore",9.05678036141036,9.05678036141036,11.3
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Labridae","Labroides","bicolor",1,118.336,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Labroides bicolor",0.00447,3.14,1,4.02,"invertivore-mobile","micro-invertivore",10.4687431002347,10.4687431002347,11.8336
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Pomacentridae","Chromis","xanthochira",6,126.442,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Chromis xanthochira",0.01778,2.99,1,2.72,"planktivore","planktivore",35.0418408725724,210.251045235435,12.6442
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","thompsoni",4,149.153,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",54.8399872288868,219.359948915547,14.9153
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Labridae","Oxycheilinus","unifasciatus",3,152.485,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Oxycheilinus unifasciatus",0.0166,2.95,1,4.06,"piscivore","pisci-invertivore",51.3603653147343,154.081095944203,15.2485
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Chaetodontidae","Hemitaurichthys","polylepis",6,163.908,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Hemitaurichthys polylepis",0.02188,3.02,1,3.4,"planktivore","planktivore",101.891926561045,611.351559366272,16.3908
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","pyroferus",1,165.919,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Acanthurus pyroferus",0.02291,2.96,1,2,"herbivore-detritivore","cropper/grazer",93.5228232940356,93.5228232940356,16.5919
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Caesionidae","Pterocaesio","tile",6,171.388,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Pterocaesio tile",0.013,3.268,0.863,3.33,"planktivore","planktivore",140.149429725807,840.896578354841,17.1388
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Acanthuridae","Acanthurus","thompsoni",4,173.231,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",85.7883405340626,343.15336213625,17.3231
"Feb_21","ROV_stereo","Bougainville","Bougainville","BOUG-01","D1","Dive_1","T12","Bougainville_D1_Feb2021","Zanclidae","Zanclus","cornutus",1,174.535,NA,"GFG","Feb_21-BOUG-01-D1-Dive_1-T12","22/02/2021",-15.487239,147.090348,45.5,28.1,"outer","outer_reef","steep_slope",3,5,FALSE,"Zanclus cornutus",0.0147,3.36991,1,2.49,"invertivore-mobile","micro-invertivore",225.086626682085,225.086626682085,17.4535
